"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1833294192958968290","Mon Sep 09 23:59:31 +0000 2024","5","Harinya Telah tiba! 🇮🇩Indonesia vs Australia🇦🇺 SUGBK ⏰19:00 WIB Live RCTI #TimnasDay #TimnasIndonesia https://t.co/gA8TK0nNmS","1833294192958968290","https://pbs.twimg.com/media/GXErWktbEAEO8jU.jpg","","in","Adobe Potoshop","0","3","2","https://x.com/sbenchid/status/1833294192958968290","894052290918838272","sbenchid"
"1833294024465358931","Mon Sep 09 23:58:51 +0000 2024","1","Australia pilih moleh dewe opo di terno arek-arek #TimnasDay","1833294024465358931","","","in","Ngawi, Indonesia","0","1","0","https://x.com/rmeigaa/status/1833294024465358931","912326574984241153","rmeigaa"
"1833293941648855325","Mon Sep 09 23:58:31 +0000 2024","711","🇲🇨 TIMNAS DAY 🇲🇨 GIVEAWAY SALDO E-WALLET JIKA INDONESIA BERHASIL MENGALAHKAN AUSTRALIA. 🇮🇩🇦🇺 SYARATNYA CUMA FOLLOW RETWEET DAN REPLY POSTINGAN INI LET'S GOO !! 🇲🇨 #TimnasDay #TimnasIndonesia #GarudaMuda #KitaGaruda https://t.co/7Zu0bRFuEE","1833293941648855325","https://pbs.twimg.com/media/GXErH6KbQAACH5M.jpg","","in","","7","535","530","https://x.com/ruangpundit/status/1833293941648855325","1740763495006932992","ruangpundit"
"1833293788053397954","Mon Sep 09 23:57:54 +0000 2024","1","Ada gak sie tebak skor yg hadiahnya rumah ato Mobil? #TimnasDay #TimnasIndonesia @erickthohir prediksi Indonesia 2 - 1 Australia @PSSI","1833293788053397954","","","in","Tanya pd rumput yang bergoyang","0","0","0","https://x.com/AzizSugiharto/status/1833293788053397954","172618282","AzizSugiharto"
"1833293723838648663","Mon Sep 09 23:57:39 +0000 2024","1","Semangat pagii #imkevin today is #timnasday !! mumpung match nya gak tengah malem nanti nobar sama temen temen gass gak si","1833293723838648663","","","in","","0","0","0","https://x.com/AkioooId/status/1833293723838648663","1461622254136037382","AkioooId"
"1833293692251283601","Mon Sep 09 23:57:31 +0000 2024","0","#TimnasDay #TimnasDay gasabar jam 7 malem plissssssss","1833293692251283601","","","in","EXO planet.","0","0","0","https://x.com/ypazyro/status/1833293692251283601","1639676484","ypazyro"
"1833293486378127448","Mon Sep 09 23:56:42 +0000 2024","0","Deg-degan euy. #TimnasDay","1833293486378127448","","","in","","0","0","0","https://x.com/terangsegilima/status/1833293486378127448","919445770968764416","terangsegilima"
"1833293409311920383","Mon Sep 09 23:56:24 +0000 2024","3","GO GO GO GARUDA KU.... ️️️️️ Smoga bisa mendapat point saat melawan Australia nnt malam.. #TimnasDay #TimnasIndonesia https://t.co/bQD057In00","1833293409311920383","https://pbs.twimg.com/ext_tw_video_thumb/1833293373803008000/pu/img/6EUnPJvvhUsKylGY.jpg","","in","jakarta","0","0","0","https://x.com/Flyingfighter27/status/1833293409311920383","487243948","Flyingfighter27"
"1833293188217639324","Mon Sep 09 23:55:31 +0000 2024","0","morning gusy #TimnasDay nih akhirnyaaa","1833293188217639324","","","in","","0","0","0","https://x.com/mitaagustin/status/1833293188217639324","328822403","mitaagustin"
"1833293028569845782","Mon Sep 09 23:54:53 +0000 2024","6","Indonesia vs Australia 17.00 WIB Stadion GBK Senayan 🇮🇩 🇮🇩 🇮🇩 🇮🇩 #TimnasDay #IDNAUS #WorldCupQual3 https://t.co/s6t4CU3xe3","1833293028569845782","https://pbs.twimg.com/media/GXEqSzMbcAAS8_M.jpg","","in","Jakarta Selatan, DKI Jakarta","0","2","0","https://x.com/kkmanti/status/1833293028569845782","145120983","kkmanti"
