"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1844889824278478954","Fri Oct 11 23:56:25 +0000 2024","0","Masih rame aja bahas Bahrain dan si Botak tolol ya #TimnasDay","1844889824278478954","","","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/CoffeeSmokAdict/status/1844889824278478954","1724452654955261952","CoffeeSmokAdict"
"1844889236173901842","Fri Oct 11 23:54:04 +0000 2024","10","Tripti Dimri in every Movie! #TriptiDimri #VickyVidyaKaWohWalaVideo #TejRan #Israel #TimnasDay #Rajinikanth https://t.co/SbsjNh7TP4","1844889236173901842","https://pbs.twimg.com/media/GZpc-kzXAA0dLCk.jpg","","in","mumbai","0","0","2","https://x.com/Piyasha01/status/1844889236173901842","1770566123026817024","Piyasha01"
"1844876080332800482","Fri Oct 11 23:50:38 +0000 2024","2","RAGNAR RAFAEL KALAU MAIN BOLA MINIMAL SUDAH TIDAK MENGANTUK SUPAYA DI LAPANGAN TIDAK REBAHAN MULU CANDA TIM REBAHAN #TimnasDay #TimnasIndonesia #Timnas #90+6=99 https://t.co/IztxciEFY5","1844888368573972550","https://pbs.twimg.com/media/GZpcMZSaAAEEnWt.jpg","nenglaela93","in","","1","0","0","https://x.com/nenglaela93/status/1844888368573972550","1588842390324137984","nenglaela93"
"1844343777215066179","Fri Oct 11 23:39:38 +0000 2024","0","@FaktaSepakbola @OPPOIndonesia Nama fitur AI di #OPPOReno12Series yang membantu koneksi tetap lancar saat streaming adalah AI Linkboost cocok banget deh nonton streaming harian apalagi streaming Timnas Indonesia saat bermain. @OPPOIndonesia #OPPOxTimnas #TimnasDay #OPPOReno12FSeries","1844885601847476433","","FaktaSepakbola","in","","0","0","0","https://x.com/_umarabdulazis_/status/1844885601847476433","1271377525231374338","_umarabdulazis_"
"1844343777215066179","Fri Oct 11 23:39:30 +0000 2024","0","@FaktaSepakbola @OPPOIndonesia Nama fitur AI di #OPPOReno12Series yang membantu koneksi tetap lancar saat streaming adalah AI Linkboost cocok banget deh nonton streaming harian apalagi streaming Timnas Indonesia saat bermain. @OPPOIndonesia #OPPOxTimnas #TimnasDay #OPPOReno12FSeries","1844885568427262214","","FaktaSepakbola","in","","0","0","0","https://x.com/_umarabdulazis_/status/1844885568427262214","1271377525231374338","_umarabdulazis_"
"1844885549494173777","Fri Oct 11 23:39:25 +0000 2024","0","Nama fitur AI di #OPPOReno12Series yang membantu koneksi tetap lancar saat streaming adalah AI Linkboost cocok banget deh nonton streaming harian apalagi streaming Timnas Indonesia saat bermain. @OPPOIndonesia #OPPOxTimnas #TimnasDay #OPPOReno12FSeries","1844885549494173777","","","in","","0","0","0","https://x.com/_umarabdulazis_/status/1844885549494173777","1271377525231374338","_umarabdulazis_"
"1844343777215066179","Fri Oct 11 23:36:07 +0000 2024","0","@FaktaSepakbola @OPPOIndonesia Fitur AI Linkboost yaitu fitur yg membuat sinyal kuat untuk koneksi yg lancar dan stabil gak pake loading pas lagi nonton Timnas Garuda. Nonton Timnas jadi makin seru deh pake #OPPOReno12Series Semangat Timnas Garuda ku #OPPOxTimnas #TimnasDay #OPPOReno12FSeries","1844884716991938973","","FaktaSepakbola","in","","0","0","0","https://x.com/Thevytiny/status/1844884716991938973","101972626","Thevytiny"
"1844343777215066179","Fri Oct 11 23:35:56 +0000 2024","0","@FaktaSepakbola @OPPOIndonesia Fitur AI Linkboost yaitu fitur yg membuat sinyal kuat untuk koneksi yg lancar dan stabil gak pake loading pas lagi nonton Timnas Garuda. Nonton Timnas jadi makin seru deh pake #OPPOReno12Series Semangat Timnas Garuda ku #OPPOxTimnas #TimnasDay #OPPOReno12FSeries","1844884671047533012","","FaktaSepakbola","in","","0","0","0","https://x.com/Thevytiny/status/1844884671047533012","101972626","Thevytiny"
"1844343777215066179","Fri Oct 11 23:35:43 +0000 2024","0","@FaktaSepakbola @OPPOIndonesia Fitur AI Linkboost yaitu fitur yg membuat sinyal kuat untuk koneksi yg lancar dan stabil gak pake loading pas lagi nonton Timnas Garuda. Nonton Timnas jadi makin seru deh pake #OPPOReno12Series Semangat Timnas Garuda ku #OPPOxTimnas #TimnasDay #OPPOReno12FSeries","1844884615124877339","","FaktaSepakbola","in","","0","0","0","https://x.com/Thevytiny/status/1844884615124877339","101972626","Thevytiny"
"1844343777215066179","Fri Oct 11 23:35:09 +0000 2024","0","@FaktaSepakbola @OPPOIndonesia Jawabannya AI LinkBoost. Fitur ini bikin streaming pertandingan bola jadi kayak lagi nonton di stadion. Streaming jadi lancar tanpa buffering bikin suasana pertandingan makin seru karna nonton timnas berasa langsung #OPPOxTimnas #TimnasDay #OPPOReno12FSeries","1844884474263371811","","FaktaSepakbola","in","","0","0","0","https://x.com/Thevytiny/status/1844884474263371811","101972626","Thevytiny"
